,Unnamed: 0,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
3409,3409,TSLA,402.02,TSLA250815P00150000,2025-08-15,196,150.0,put,1671,2,1.3615,1.33,up,1.31,28,1.39,50,1.26,1.33,1.26,1.35500001907349,-0.025,-0.0184502,0.7279,-0.0152,0.0002,-0.0206,0.1141,-0.0373
3410,3410,TSLA,402.02,TSLA250815C00155000,2025-08-15,196,155.0,call,30,0,255.5733,268.15,down,253.3,83,256.9,50,0.0,0.0,0.0,250.625,0.0,0.0,0.6698,0.9855,0.0002,-0.0113,0.1225,0.7648
3411,3411,TSLA,402.02,TSLA250815P00155000,2025-08-15,196,155.0,put,1556,0,1.4786,1.6,no_change,1.42,42,1.51,57,0.0,0.0,0.0,1.46999996900558,0.0,0.0,0.7156,-0.0166,0.0002,-0.0219,0.123,-0.0407
3412,3412,TSLA,402.02,TSLA250815C00160000,2025-08-15,196,160.0,call,238,0,250.8202,284.9,up,249.8,2,251.7,4,0.0,0.0,0.0,246.0,0.0,0.0,0.6981,0.9839,0.0002,-0.0128,0.1322,0.7868
3413,3413,TSLA,402.02,TSLA250815P00160000,2025-08-15,196,160.0,put,2346,0,1.6069,1.54,down,1.55,36,1.64,51,0.0,0.0,0.0,1.59999996423721,0.0,0.0,0.7047,-0.0181,0.0002,-0.0232,0.133,-0.0444
3414,3414,TSLA,402.02,TSLA250815C00165000,2025-08-15,196,165.0,call,591,0,246.0797,270.65,up,244.95,2,247.05,5,0.0,0.0,0.0,240.950004577637,0.0,0.0,0.6874,0.9823,0.0002,-0.0145,0.1426,0.8086
3415,3415,TSLA,402.02,TSLA250815P00165000,2025-08-15,196,165.0,put,215,0,1.7483,1.74,down,1.68,59,1.79,72,0.0,0.0,0.0,1.75499999523163,0.0,0.0,0.6941,-0.0198,0.0002,-0.0247,0.1436,-0.0485
3416,3416,TSLA,402.02,TSLA250815C00170000,2025-08-15,196,170.0,call,97,0,241.3534,274.93,up,239.1,103,242.25,6,0.0,0.0,0.0,236.425003051758,0.0,0.0,0.6296,0.9804,0.0002,-0.0162,0.1538,0.8298
3417,3417,TSLA,402.02,TSLA250815P00170000,2025-08-15,196,170.0,put,855,0,1.9041,2.0,up,1.84,43,1.94,58,0.0,0.0,0.0,1.90000003576279,0.0,0.0,0.6841,-0.0216,0.0002,-0.0263,0.1549,-0.053
3418,3418,TSLA,402.02,TSLA250815C00175000,2025-08-15,196,175.0,call,102,0,236.643,218.65,down,234.35,69,237.95,49,0.0,0.0,0.0,231.574996948242,0.0,0.0,0.6428,0.9785,0.0003,-0.0181,0.1657,0.8508
3419,3419,TSLA,402.02,TSLA250815P00175000,2025-08-15,196,175.0,put,785,1,2.0757,1.89,down,2.01,55,2.12,78,1.89,1.89,1.89,2.0699999332428,-0.18,-0.0869565,0.675,-0.0236,0.0003,-0.028,0.1667,-0.0577
3420,3420,TSLA,402.02,TSLA250815C00180000,2025-08-15,196,180.0,call,139,0,231.9501,247.31,up,230.3,8,233.25,44,0.0,0.0,0.0,227.125,0.0,0.0,0.6535,0.9763,0.0003,-0.02,0.1784,0.8712
3421,3421,TSLA,402.02,TSLA250815P00180000,2025-08-15,196,180.0,put,834,2,2.265,2.08,down,2.2,91,2.31,82,2.17,2.17,2.08,2.26499998569489,-0.185,-0.0816777,0.6662,-0.0258,0.0003,-0.0298,0.1792,-0.063
3422,3422,TSLA,402.02,TSLA250815C00185000,2025-08-15,196,185.0,call,44,0,227.2766,211.25,down,225.0,67,228.55,36,0.0,0.0,0.0,222.474998474121,0.0,0.0,0.6286,0.9739,0.0003,-0.0221,0.192,0.8911
3423,3423,TSLA,402.02,TSLA250815P00185000,2025-08-15,196,185.0,put,359,4,2.4734,2.25,down,2.41,28,2.53,69,2.25,2.25,2.25,2.47500002384186,-0.225,-0.0909090999999999,0.6583,-0.0282,0.0003,-0.0317,0.1934,-0.0686
3424,3424,TSLA,402.02,TSLA250815C00190000,2025-08-15,196,190.0,call,156,8,222.6245,232.08,up,220.95,42,223.95,48,235.48,235.63,231.43,217.825004577637,14.255,0.0654424,0.6419,0.9714,0.0004,-0.0244,0.2067,0.9104
3425,3425,TSLA,402.02,TSLA250815P00190000,2025-08-15,196,190.0,put,604,1,2.7043,2.55,down,2.65,7,2.76,88,2.55,2.55,2.55,2.71000003814697,-0.16,-0.0590406,0.6507,-0.0308,0.0004,-0.0337,0.2082,-0.075
3426,3426,TSLA,402.02,TSLA250815C00195000,2025-08-15,196,195.0,call,80,1,217.9964,230.78,up,215.6,100,218.95,6,230.78,230.78,230.78,213.199996948242,17.58,0.0824578,0.6078,0.9685,0.0004,-0.0267,0.2224,0.929
3427,3427,TSLA,402.02,TSLA250815P00195000,2025-08-15,196,195.0,put,594,9,2.9705,3.04,up,2.89,70,3.05,78,2.8,3.04,2.74,2.98000001907349,0.06,0.0201342,0.6439,-0.0337,0.0004,-0.036,0.2244,-0.0821
3428,3428,TSLA,402.02,TSLA250815C00200000,2025-08-15,196,200.0,call,327,1,213.4026,213.0,down,212.45,5,214.3,5,213.0,213.0,213.0,208.474998474121,4.525,0.0217051999999999,0.6344,0.9655,0.0004,-0.0292,0.2389,0.9469
3429,3429,TSLA,402.02,TSLA250815P00200000,2025-08-15,196,200.0,put,3396,14,3.2407,3.3,no_change,3.15,83,3.3,80,3.04,3.3,2.93,3.27499997615814,0.025,0.00763359,0.6371,-0.0368,0.0004,-0.0382,0.2404,-0.0892
3430,3430,TSLA,402.02,TSLA250815C00205000,2025-08-15,196,205.0,call,137,0,208.8208,194.16,down,207.05,60,210.1,28,0.0,0.0,0.0,203.700004577637,0.0,0.0,0.6194,0.9622,0.0005,-0.0318,0.2563,0.9644
3431,3431,TSLA,402.02,TSLA250815P00205000,2025-08-15,196,205.0,put,502,0,3.5621,3.65,down,3.45,106,3.65,172,0.0,0.0,0.0,3.57500004768372,0.0,0.0,0.6313,-0.0402,0.0005,-0.0408,0.2581,-0.0974
3432,3432,TSLA,402.02,TSLA250815C00210000,2025-08-15,196,210.0,call,118,0,204.2858,195.55,up,201.95,54,205.2,2,0.0,0.0,0.0,199.125,0.0,0.0,0.5969,0.9586,0.0005,-0.0346,0.2748,0.981
3433,3433,TSLA,402.02,TSLA250815P00210000,2025-08-15,196,210.0,put,1235,0,3.8911,3.75,down,3.8,86,4.0,154,0.0,0.0,0.0,3.92499995231628,0.0,0.0,0.6249,-0.0437,0.0005,-0.0433,0.2769,-0.106
3434,3434,TSLA,402.02,TSLA250815C00215000,2025-08-15,196,215.0,call,669,0,199.776,198.0,down,198.7,6,200.75,5,0.0,0.0,0.0,194.625,0.0,0.0,0.6182,0.9547,0.0005,-0.0374,0.2945,0.9965
3435,3435,TSLA,402.02,TSLA250815P00215000,2025-08-15,196,215.0,put,611,0,4.2786,5.03,down,4.2,8,4.35,118,0.0,0.0,0.0,4.27499985694885,0.0,0.0,0.6203,-0.0478,0.0005,-0.0461,0.2972,-0.1157
3436,3436,TSLA,402.02,TSLA250815C00220000,2025-08-15,196,220.0,call,245,0,195.3026,181.42,down,194.35,12,196.1,14,0.0,0.0,0.0,190.524993896484,0.0,0.0,0.6108,0.9505,0.0006,-0.0405,0.3153,1.0114
3437,3437,TSLA,402.02,TSLA250815P00220000,2025-08-15,196,220.0,put,1055,1,4.6907,4.23,down,4.6,12,4.8,93,4.23,4.23,4.23,4.72500014305115,-0.495,-0.104762,0.6149,-0.052,0.0006,-0.049,0.318,-0.126
3438,3438,TSLA,402.02,TSLA250815C00225000,2025-08-15,196,225.0,call,286,0,190.8598,185.47,down,189.8,12,191.85,10,0.0,0.0,0.0,186.150001525879,0.0,0.0,0.6078,0.946,0.0006,-0.0436,0.3368,1.0254
3439,3439,TSLA,402.02,TSLA250815P00225000,2025-08-15,196,225.0,put,259,1,5.1419,4.75,down,5.05,12,5.25,134,4.75,4.75,4.75,5.17499995231628,-0.425,-0.0821255999999999,0.6102,-0.0566,0.0006,-0.052,0.3392,-0.1369
3440,3440,TSLA,402.02,TSLA250815C00230000,2025-08-15,196,230.0,call,417,4,186.4662,194.72,up,185.55,14,187.35,5,194.72,194.72,194.72,181.75,12.97,0.0713618,0.6042,0.9412,0.0007,-0.047,0.3591,1.0386
3441,3441,TSLA,402.02,TSLA250815P00230000,2025-08-15,196,230.0,put,642,0,5.6241,5.49,no_change,5.5,79,5.7,89,0.0,0.0,0.0,5.67499995231628,0.0,0.0,0.6066,-0.0613,0.0007,-0.0551,0.3618,-0.1482
3442,3442,TSLA,402.02,TSLA250815C00235000,2025-08-15,196,235.0,call,387,0,182.1162,173.9,down,181.05,7,183.1,5,0.0,0.0,0.0,177.425003051758,0.0,0.0,0.6011,0.936,0.0007,-0.0504,0.3826,1.0507
3443,3443,TSLA,402.02,TSLA250815P00235000,2025-08-15,196,235.0,put,905,0,6.1603,6.8,down,6.05,35,6.25,127,0.0,0.0,0.0,6.22500014305115,0.0,0.0,0.603,-0.0665,0.0007,-0.0584,0.3859,-0.1607
3444,3444,TSLA,402.02,TSLA250815C00240000,2025-08-15,196,240.0,call,245,0,177.821,169.97,down,176.85,21,178.7,5,0.0,0.0,0.0,173.125,0.0,0.0,0.5968,0.9305,0.0008,-0.0539,0.4071,1.0616
3445,3445,TSLA,402.02,TSLA250815P00240000,2025-08-15,196,240.0,put,412,0,6.7405,8.0,up,6.65,9,6.85,71,0.0,0.0,0.0,6.82500004768372,0.0,0.0,0.5982,-0.0722,0.0008,-0.0618,0.4105,-0.1745
3446,3446,TSLA,402.02,TSLA250815C00245000,2025-08-15,196,245.0,call,361,0,173.5677,163.43,up,172.55,8,174.6,5,0.0,0.0,0.0,168.900001525879,0.0,0.0,0.5866,0.9247,0.0008,-0.0576,0.4322,1.0716
3447,3447,TSLA,402.02,TSLA250815P00245000,2025-08-15,196,245.0,put,320,1,7.3923,6.65,down,7.25,68,7.5,151,6.65,6.65,6.65,7.47500014305115,-0.825,-0.110368,0.5953,-0.0782,0.0008,-0.0654,0.4358,-0.1888
3448,3448,TSLA,402.02,TSLA250815C00250000,2025-08-15,196,250.0,call,289,3,169.3662,171.15,down,168.4,9,170.25,5,177.5,182.78,171.15,164.650001525879,6.5,0.0394777,0.5915,0.9185,0.0009,-0.0614,0.4578,1.0808
3449,3449,TSLA,402.02,TSLA250815P00250000,2025-08-15,196,250.0,put,2310,5,8.0647,8.3,up,7.95,22,8.15,70,7.5,8.3,7.1,8.17500019073486,0.125,0.0152905,0.5931,-0.0843,0.0009,-0.069,0.4608,-0.2036
3450,3450,TSLA,402.02,TSLA250815C00255000,2025-08-15,196,255.0,call,375,0,165.2186,152.15,no_change,164.2,7,166.25,6,0.0,0.0,0.0,160.574996948242,0.0,0.0,0.5825,0.912,0.0009,-0.0652,0.4841,1.089
3451,3451,TSLA,402.02,TSLA250815P00255000,2025-08-15,196,255.0,put,243,1,8.8058,7.85,down,8.7,10,8.9,89,7.85,7.85,7.85,8.90000009536743,-1.05,-0.117978,0.59,-0.0909,0.0009,-0.0728,0.4881,-0.2193
3452,3452,TSLA,402.02,TSLA250815C00260000,2025-08-15,196,260.0,call,377,0,161.1201,156.82,up,160.15,7,162.0,5,0.0,0.0,0.0,156.449996948242,0.0,0.0,0.5864,0.9051,0.001,-0.0692,0.5114,1.0959
3453,3453,TSLA,402.02,TSLA250815P00260000,2025-08-15,196,260.0,put,667,0,9.6058,9.6,no_change,9.45,31,9.7,86,0.0,0.0,0.0,9.75,0.0,0.0,0.5876,-0.0979,0.001,-0.0766,0.5155,-0.2364
3454,3454,TSLA,402.02,TSLA250815C00265000,2025-08-15,196,265.0,call,211,0,157.0972,140.2,down,156.1,108,158.1,5,0.0,0.0,0.0,152.400001525879,0.0,0.0,0.5782,0.8978,0.001,-0.0732,0.5391,1.1015
3455,3455,TSLA,402.02,TSLA250815P00265000,2025-08-15,196,265.0,put,644,1,10.4663,10.15,down,10.25,39,10.55,64,10.15,10.15,10.15,10.625,-0.475,-0.0447058999999999,0.5853,-0.1053,0.001,-0.0806,0.5432,-0.2541
3456,3456,TSLA,402.02,TSLA250815C00270000,2025-08-15,196,270.0,call,178,9,153.1206,163.7,up,152.2,82,154.05,115,163.7,163.7,163.7,148.625,15.075,0.10143,0.5829,0.8902,0.0011,-0.0773,0.5668,1.1064
3457,3457,TSLA,402.02,TSLA250815P00270000,2025-08-15,196,270.0,put,1440,10,11.4105,11.12,up,11.25,11,11.5,124,10.7,11.12,10.13,11.5499997138977,-0.43,-0.0372293999999999,0.583,-0.1132,0.0011,-0.0846,0.5711,-0.2726
3458,3458,TSLA,402.02,TSLA250815C00275000,2025-08-15,196,275.0,call,145,0,149.2224,135.45,down,148.2,143,149.65,63,0.0,0.0,0.0,144.575004577637,0.0,0.0,0.5761,0.8824,0.0012,-0.0814,0.5946,1.1103
3459,3459,TSLA,402.02,TSLA250815P00275000,2025-08-15,196,275.0,put,1605,1,12.3727,11.0,down,12.2,33,12.45,9,11.0,11.0,11.0,12.5749998092651,-1.575,-0.125248,0.5812,-0.1211,0.0012,-0.0886,0.5997,-0.2911
3460,3460,TSLA,402.02,TSLA250815C00280000,2025-08-15,196,280.0,call,328,2,145.3741,143.5,down,144.8,1,145.55,2,157.05,157.05,143.5,140.724998474121,2.775,0.0197193,0.5781,0.8741,0.0012,-0.0856,0.6229,1.113
3461,3461,TSLA,402.02,TSLA250815P00280000,2025-08-15,196,280.0,put,1160,12,13.4288,12.05,up,13.3,20,13.6,10,12.16,12.16,11.79,13.6500000953674,-1.6,-0.117216,0.5805,-0.1294,0.0012,-0.0927,0.6281,-0.3113
3462,3462,TSLA,402.02,TSLA250815C00285000,2025-08-15,196,285.0,call,188,0,141.6013,127.9,down,141.0,1,141.8,2,0.0,0.0,0.0,136.950004577637,0.0,0.0,0.5768,0.8656,0.0013,-0.0898,0.6515,1.1144
3463,3463,TSLA,402.02,TSLA250815P00285000,2025-08-15,196,285.0,put,362,0,14.5517,14.6,down,14.4,14,14.65,51,0.0,0.0,0.0,14.7999997138977,0.0,0.0,0.5788,-0.1381,0.0013,-0.0968,0.6567,-0.3329
3464,3464,TSLA,402.02,TSLA250815C00290000,2025-08-15,196,290.0,call,308,0,137.898,122.78,down,137.25,2,138.05,1,0.0,0.0,0.0,133.324996948242,0.0,0.0,0.5762,0.8567,0.0013,-0.094,0.6798,1.1148
3465,3465,TSLA,402.02,TSLA250815P00290000,2025-08-15,196,290.0,put,771,18,15.7439,16.25,up,15.55,14,15.85,48,14.74,16.25,13.9,16.0249996185303,0.225,0.0140406,0.5774,-0.1473,0.0014,-0.1008,0.6849,-0.3544
3466,3466,TSLA,402.02,TSLA250815C00295000,2025-08-15,196,295.0,call,84,0,134.2722,123.86,up,133.3,104,135.1,6,0.0,0.0,0.0,129.674995422363,0.0,0.0,0.5754,0.8476,0.0014,-0.0982,0.7076,1.1146
3467,3467,TSLA,402.02,TSLA250815P00295000,2025-08-15,196,295.0,put,1425,5,17.0078,17.1,down,16.75,19,17.1,25,17.55,17.55,17.1,17.3250007629395,-0.225,-0.0129871,0.5768,-0.1564,0.0014,-0.105,0.7125,-0.3757
3468,3468,TSLA,402.02,TSLA250815C00300000,2025-08-15,196,300.0,call,1418,21,130.7025,130.63,down,130.25,10,130.85,1,130.28,143.3,130.28,126.050003051758,4.58,0.0363348,0.5749,0.8381,0.0014,-0.1023,0.7353,1.1134
3469,3469,TSLA,402.02,TSLA250815P00300000,2025-08-15,196,300.0,put,1748,25,18.3789,18.5,down,18.1,13,18.45,48,17.22,19.0,16.25,18.7250003814697,-0.225,-0.012016,0.5757,-0.1663,0.0015,-0.1092,0.7418,-0.3985
3470,3470,TSLA,402.02,TSLA250815C00305000,2025-08-15,196,305.0,call,183,0,127.2125,114.35,up,126.75,2,127.4,1,0.0,0.0,0.0,122.725002288818,0.0,0.0,0.5745,0.8285,0.0015,-0.1064,0.763,1.111
3471,3471,TSLA,402.02,TSLA250815P00305000,2025-08-15,196,305.0,put,774,24,19.7557,20.35,up,19.6,8,19.85,4,19.4,20.35,17.65,20.1499996185303,0.2,0.00992558,0.5754,-0.1758,0.0015,-0.1132,0.7687,-0.4224
3472,3472,TSLA,402.02,TSLA250815C00310000,2025-08-15,196,310.0,call,404,11,123.7964,131.81,down,123.35,10,124.0,1,125.94,133.12,125.75,119.375,12.435,0.104168,0.5736,0.8186,0.0016,-0.1105,0.7903,1.1074
3473,3473,TSLA,402.02,TSLA250815P00310000,2025-08-15,196,310.0,put,750,23,21.2438,20.85,up,21.05,204,21.35,7,20.28,20.85,18.8,21.6749992370605,-0.825,-0.0380623,0.5749,-0.1862,0.0016,-0.1172,0.7962,-0.4467
3474,3474,TSLA,402.02,TSLA250815C00315000,2025-08-15,196,315.0,call,241,6,120.4547,119.0,no_change,120.0,5,120.65,1,130.74,132.78,119.0,116.099998474121,2.9,0.0249785,0.5738,0.8084,0.0016,-0.1145,0.8167,1.1033
3475,3475,TSLA,402.02,TSLA250815P00315000,2025-08-15,196,315.0,put,458,11,22.8051,20.55,up,22.6,11,22.9,5,20.35,20.55,20.35,23.3000001907349,-2.75,-0.118026,0.5744,-0.1965,0.0016,-0.1211,0.8224,-0.4708
3476,3476,TSLA,402.02,TSLA250815C00320000,2025-08-15,196,320.0,call,406,6,117.1867,124.77,down,116.75,16,117.4,3,127.0,128.45,124.77,112.850002288818,11.92,0.105627,0.5738,0.7981,0.0017,-0.1184,0.8423,1.0986
3477,3477,TSLA,402.02,TSLA250815P00320000,2025-08-15,196,320.0,put,866,18,24.4383,25.1,up,24.3,12,24.55,9,22.74,25.1,21.65,24.9750003814697,0.125,0.00500499,0.574,-0.2071,0.0017,-0.125,0.8482,-0.4949
3478,3478,TSLA,402.02,TSLA250815C00330000,2025-08-15,196,330.0,call,2038,9,110.8721,109.73,no_change,110.4,6,111.1,2,115.8,115.8,109.55,106.625,3.105,0.0291208,0.5738,0.7769,0.0018,-0.126,0.892,1.0864
3479,3479,TSLA,402.02,TSLA250815P00330000,2025-08-15,196,330.0,put,817,68,27.9406,26.99,up,27.8,7,28.05,2,26.11,26.99,25.05,28.6000003814697,-1.61,-0.0562936999999999,0.5738,-0.2288,0.0018,-0.1326,0.8988,-0.5466
3480,3480,TSLA,402.02,TSLA250815C00340000,2025-08-15,196,340.0,call,1280,8,104.8561,115.0,down,104.45,20,105.1,1,110.84,115.45,110.84,100.825000762939,14.175,0.14059,0.5741,0.7552,0.0018,-0.1332,0.9385,1.0709
3481,3481,TSLA,402.02,TSLA250815P00340000,2025-08-15,196,340.0,put,1083,18,31.7458,32.27,up,31.5,6,31.95,8,29.24,32.27,28.97,32.5,-0.23,-0.0070769199999999,0.5739,-0.2511,0.0019,-0.1397,0.9444,-0.5979
3482,3482,TSLA,402.02,TSLA250815C00350000,2025-08-15,196,350.0,call,1046,14,99.1312,110.8,up,98.75,18,99.4,1,102.15,110.8,102.15,95.2000007629394,15.6,0.163866,0.5748,0.733,0.0019,-0.1399,0.9809,1.0538
3483,3483,TSLA,402.02,TSLA250815P00350000,2025-08-15,196,350.0,put,1119,30,35.8485,36.2,up,35.6,240,36.0,5,34.1,36.22,32.15,36.7250003814697,-0.525,-0.0142954,0.5744,-0.2739,0.002,-0.1464,0.987,-0.6482
3484,3484,TSLA,402.02,TSLA250815C00360000,2025-08-15,196,360.0,call,1163,107,93.6932,93.0,down,93.3,10,93.95,1,93.34,103.9,93.0,89.9249992370606,3.075,0.0341952,0.5754,0.7105,0.002,-0.1461,1.0198,1.0336
3485,3485,TSLA,402.02,TSLA250815P00360000,2025-08-15,196,360.0,put,1379,61,40.2512,39.8,up,40.0,7,40.4,4,39.91,39.91,36.7,41.25,-1.45,-0.0351515,0.575,-0.297,0.0021,-0.1526,1.0254,-0.7039
3486,3486,TSLA,402.02,TSLA250815C00370000,2025-08-15,196,370.0,call,662,27,88.5364,88.25,down,88.1,82,88.85,7,92.96,98.36,88.25,84.8000030517578,3.45,0.0406839,0.5763,0.6879,0.0021,-0.1517,1.0543,1.0122
3487,3487,TSLA,402.02,TSLA250815P00370000,2025-08-15,196,370.0,put,506,26,44.9316,45.65,up,44.65,181,45.15,7,44.86,45.65,41.0,46.1750011444092,-0.525,-0.0113698,0.5759,-0.3202,0.0021,-0.1583,1.059,-0.7554
3488,3488,TSLA,402.02,TSLA250815C00380000,2025-08-15,196,380.0,call,979,11,83.6475,92.0,down,83.2,38,83.95,6,92.16,92.16,92.0,80.1749992370606,11.825,0.14749,0.5777,0.6653,0.0021,-0.1567,1.0845,0.9895
3489,3489,TSLA,402.02,TSLA250815P00380000,2025-08-15,196,380.0,put,431,9,49.8963,45.55,down,49.6,300,50.15,7,49.89,49.89,45.55,51.25,-5.7,-0.11122,0.577,-0.3436,0.0022,-0.1634,1.0888,-0.8058
3490,3490,TSLA,402.02,TSLA250815C00390000,2025-08-15,196,390.0,call,1724,40,79.0203,78.93,up,78.6,86,79.35,3,79.2,88.2,77.74,75.5999984741211,3.33,0.0440475999999999,0.5788,0.6428,0.0022,-0.1611,1.1107,0.9646
3491,3491,TSLA,402.02,TSLA250815P00390000,2025-08-15,196,390.0,put,892,27,55.1283,50.35,down,54.8,1,55.3,4,51.37,51.37,50.35,56.5750007629394,-6.225,-0.110031,0.5783,-0.3669,0.0022,-0.1678,1.1137,-0.8584
3492,3492,TSLA,402.02,TSLA250815C00400000,2025-08-15,196,400.0,call,3108,282,74.6442,75.0,up,74.15,6,74.95,10,73.25,84.2,73.0,71.4500007629394,3.55,0.0496851,0.5798,0.6205,0.0022,-0.1649,1.1326,0.9398
3493,3493,TSLA,402.02,TSLA250815P00400000,2025-08-15,196,400.0,put,917,59,60.6154,60.8,down,60.3,8,60.85,7,58.65,62.0,55.25,62.1499996185303,-1.35,-0.0217215999999999,0.5792,-0.39,0.0023,-0.1718,1.1342,-0.9075
3494,3494,TSLA,402.02,TSLA250815C00410000,2025-08-15,196,410.0,call,835,190,70.5103,69.75,down,70.15,7,70.75,1,72.05,80.0,69.75,67.3250007629394,2.425,0.0360193,0.5812,0.5984,0.0022,-0.1681,1.1504,0.9142
3495,3495,TSLA,402.02,TSLA250815P00410000,2025-08-15,196,410.0,put,317,51,66.3554,63.28,up,66.0,1,66.65,3,62.55,63.28,61.1,68.0499992370606,-4.77,-0.0700955,0.5802,-0.4129,0.0023,-0.1751,1.1502,-0.9534
3496,3496,TSLA,402.02,TSLA250815C00420000,2025-08-15,196,420.0,call,1801,149,66.6007,66.0,up,66.15,1,66.85,1,68.29,75.79,65.85,63.5500011444092,2.45,0.0385523,0.5826,0.5767,0.0023,-0.1708,1.1644,0.8873
3497,3497,TSLA,402.02,TSLA250815P00420000,2025-08-15,196,420.0,put,249,28,72.3297,66.45,up,71.95,1,72.55,5,68.38,68.38,66.28,74.1499977111816,-7.7,-0.1038439999999999,0.5815,-0.4355,0.0024,-0.1778,1.1628,-1.004
3498,3498,TSLA,402.02,TSLA250815C00430000,2025-08-15,196,430.0,call,1242,166,62.9104,63.45,down,62.5,6,63.15,2,63.4,71.86,63.4,59.9750003814697,3.475,0.0579408,0.5835,0.5554,0.0023,-0.1728,1.1746,0.8608
3499,3499,TSLA,402.02,TSLA250815P00430000,2025-08-15,196,430.0,put,202,37,78.532,78.75,down,78.1,13,78.7,5,78.75,78.75,78.75,80.4249992370606,-1.675,-0.0208268,0.5829,-0.4578,0.0024,-0.1801,1.1712,-1.047
3500,3500,TSLA,402.02,TSLA250815C00440000,2025-08-15,196,440.0,call,1067,85,59.4253,59.25,down,59.05,5,59.65,1,59.45,68.05,59.25,56.625,2.625,0.0463576,0.5851,0.5345,0.0023,-0.1744,1.1814,0.8345
3501,3501,TSLA,402.02,TSLA250815P00440000,2025-08-15,196,440.0,put,448,13,84.9447,86.1,up,84.5,6,85.15,5,83.4,86.1,83.4,87.0249977111816,-0.925,-0.0106291,0.5839,-0.4796,0.0024,-0.1818,1.1744,-1.0818
3502,3502,TSLA,402.02,TSLA250815C00450000,2025-08-15,196,450.0,call,1434,71,56.1373,56.0,down,55.7,1,56.35,1,58.0,65.0,56.0,53.4750003814697,2.525,0.0472183,0.5865,0.5141,0.0023,-0.1754,1.1848,0.8073
3503,3503,TSLA,402.02,TSLA250815P00450000,2025-08-15,196,450.0,put,219,10,91.5689,89.6,up,91.1,2,91.75,6,86.0,89.6,86.0,93.7249984741211,-4.125,-0.0440116999999999,0.5851,-0.501,0.0024,-0.183,1.176,-1.1295
3504,3504,TSLA,402.02,TSLA250815C00460000,2025-08-15,196,460.0,call,988,45,53.0386,52.55,down,52.75,98,53.2,6,56.45,60.79,52.55,50.4500007629394,2.1,0.0416254,0.5879,0.4942,0.0023,-0.176,1.1851,0.7804
3505,3505,TSLA,402.02,TSLA250815P00460000,2025-08-15,196,460.0,put,79,49,98.3861,98.61,up,97.9,1,98.6,1,96.2,98.61,96.2,100.700000762939,-2.09,-0.0207547,0.5862,-0.522,0.0024,-0.1838,1.1739,-1.1665
3506,3506,TSLA,402.02,TSLA250815C00470000,2025-08-15,196,470.0,call,506,32,50.1169,57.3,up,49.9,6,50.25,4,52.18,57.3,52.18,47.7249984741211,9.575,0.200629,0.5893,0.4749,0.0023,-0.1761,1.1829,0.7546
3507,3507,TSLA,402.02,TSLA250815P00470000,2025-08-15,196,470.0,put,113,0,105.3866,107.79,down,104.85,1,105.6,1,0.0,0.0,0.0,107.724998474121,0.0,0.0,0.5872,-0.5423,0.0024,-0.1841,1.1673,-1.1949
3508,3508,TSLA,402.02,TSLA250815C00480000,2025-08-15,196,480.0,call,451,25,47.3621,47.6,no_change,47.1,6,47.5,4,50.6,53.05,47.6,45.1000003814697,2.5,0.0554324,0.5907,0.4561,0.0023,-0.1759,1.178,0.7286
3509,3509,TSLA,402.02,TSLA250815P00480000,2025-08-15,196,480.0,put,58,32,112.5739,104.99,down,112.0,1,112.8,1,107.0,107.5,104.99,115.025001525879,-10.035,-0.0872419,0.5889,-0.5622,0.0024,-0.184,1.1574,-1.2272
3510,3510,TSLA,402.02,TSLA250815C00490000,2025-08-15,196,490.0,call,796,3,44.7681,49.85,up,44.45,46,44.9,4,46.55,49.85,46.55,42.5249996185303,7.325,0.172252,0.5921,0.4379,0.0022,-0.1752,1.1704,0.7025
3511,3511,TSLA,402.02,TSLA250815P00490000,2025-08-15,196,490.0,put,291,2,119.9238,117.0,down,119.35,1,120.1,1,118.0,118.0,117.0,122.474998474121,-5.475,-0.044703,0.5901,-0.5815,0.0024,-0.1836,1.1476,-1.2609
3512,3512,TSLA,402.02,TSLA250815C00500000,2025-08-15,196,500.0,call,1762,264,42.3234,42.0,down,42.05,49,42.5,8,42.5,49.8,42.0,40.25,1.75,0.0434783,0.5933,0.4203,0.0022,-0.1743,1.1609,0.6773
3513,3513,TSLA,402.02,TSLA250815P00500000,2025-08-15,196,500.0,put,68,172,127.4377,126.3,up,126.65,3,127.7,2,121.0,126.3,121.0,130.225006103516,-3.925,-0.0301402,0.5912,-0.6002,0.0024,-0.1829,1.1348,-1.2862
3514,3514,TSLA,402.02,TSLA250815C00510000,2025-08-15,196,510.0,call,903,10,40.0277,44.1,down,39.75,76,40.2,8,39.58,46.22,39.58,38.0,6.1,0.160526,0.5949,0.4034,0.0022,-0.173,1.15,0.6533
3515,3515,TSLA,402.02,TSLA250815P00510000,2025-08-15,196,510.0,put,111,2,135.0914,128.05,up,134.1,126,135.85,119,127.9,128.05,127.9,137.75,-9.7,-0.0704174,0.5941,-0.6184,0.0024,-0.1818,1.117,-1.3048
